S,"Geschafft. Heizkostenzuschuss verdoppelt für Wohngeld-, Bafög- u. BerufsausbBeihilfe. Ohne Antragsverfahren. Danke @HannaSteinmueller, @DFoest @sandra_weeser @spdbt @GdWWohnen @DV_Stadt @Mieterbund_NRW @staedtetag @dstgb @Caritas_web @AWOBund @ParitaetBerlin https://t.co/rl9eqgCtUE"
S,"RT @spdbt: Seit Jahren ist er uns ein verlässlicher Partner im Einsatz für soziale Gerechtigkeit, Freiheit &amp; Frieden. Heute durften wir den…"
S,"KfW unterstützt Kommunen mit 250 Mio. EUR Programm bei der Unterbringung von Geflüchteten; Zinssatz von minus 0,75 %, Antragstellung ab sofort; (Windhundverfahren).
Dieses Förderprogramm steht Kommunen und kommunalnahen Unternehmen offen. @spdbt 

https://t.co/wzLj1XWTXs"
S,"RT @spdbt: Höherer #Heizkostenzuschuss nötig!
Nächste Woche wollen wir den Heizkostenzuschuss beschließen. Wegen explodierender #Energiekos…"
S,"Kein Wunder. Nach zwei Tagen Zugausfall jetzt komplett überbesetzt. Wie so oft: Geduld hilft, Aufregung nicht."
S,"Gruß aus Berlin (auch von Malu Dreyer, Manuela Schwesig, Cansel Kizeltepe); vorbereitendes Treffen der 391 Mitglieder der SPD-Delegation der Bundesversammlung; Großartige Stimmung und voller Stolz auf Frank Walter Steinmeier. https://t.co/XHVV2kfmW4"
S,"Eilantrag gegen Pflege-Impfpflicht scheitert: Die Gefahr für vulnerable  Gruppen ohne die geplante Impfpflicht seien schwerwiegender als die zu erwartenden Folgen für die Impftpflichtigen, so die RichterInnen.   https://t.co/xFDCk6HIZ7"
S,RT @tagesschau: Landgericht Osnabrück: Razzia im Justizministerium war unzulässig https://t.co/g70k8vTixz #Justizministerium #Finanzministe…
S,RT @VolkerVotsmeier: LG Osnabrück: Durchsuchung im #Bundesjustizministerium war unzulässig #FIU https://t.co/QBsumwlc5l
S,RT @SoenkeRix: #meineinnenministerin
S,"@iDominik94 Das hoffe ich nicht, im Gegenteil gehe ich davon aus, dass die Förderung in Kürze wieder aufgenommen wird."
S,RT @BMWK: #Servicetweet: Knapp eine Woche nach dem haushaltsrechtlich notwendigen #Förderstopp der Bundesförderung #Energieeffizienz bei Ge…
S,"@Regierungs4tel @ARD_BaB @spdbt Hatte nicht den Eindruck, dass der Moderator ein Argument suchte…"
S,"Omid Nouripur hat sich im @ARD_BaB   gut geschlagen. Erschreckend wie der Moderator die Ukraine-Krise fast nur auf Waffenlieferungen u. Säbelrasseln reduzieren will. Dass Lars Klingbeil die Ablehnung der SPD von Waffenlieferungen bekräftigt, unterstütze ich ausdrücklich.@spdbt"
S,RT @BMWK: @da_be_ste @RoyDigerhund @cj_schroeder @DV_Stadt @BMWSB_Bund @GdWWohnen @hausundgrund_de @BFWBund @bbsr_bund @klara_geywitz @kass…
S,RT @BMWK: @RoyDigerhund @cj_schroeder @da_be_ste @DV_Stadt @BMWSB_Bund @GdWWohnen @hausundgrund_de @BFWBund @bbsr_bund @klara_geywitz @kass…
S,RT @BMWK: @RoyDigerhund @cj_schroeder @da_be_ste @DV_Stadt @BMWSB_Bund @GdWWohnen @hausundgrund_de @BFWBund @bbsr_bund @klara_geywitz @kass…
S,"#KfW55-die Förderung, die vom Erfolg eingeholt u. durch THG Reduktionsziele fortzuentwickeln ist. Das sagt der Koa-Vertrag. Altmaier und KfW hätten längst eingreifen müssen. Die CDU-Kritik ist pharisäerhaft. Dennoch: Diese Versäumnisse dürfen nicht die Bürger ausbaden. @spdbt"
S,"RT @spdbt: Wir erhöhen den #Mindestlohn auf 12 Euro!
Dafür sind wir gewählt worden und das setzen wir jetzt so schnell wie möglich um. @hub…"
S,"RT @spdbt: ""Es ist unverantwortlich, die #Telegram-App in den App-Stores anzubieten, so lange diese Plattform ein derartiger Brandbeschleun…"
S,"Von Jan.- Nov. 2021 wurden 341.037 (+2,8 %) Wohnungen genehmigt. Wir wollen die Zahl auf bis zu 400.000 steigern, darunter 100.000 Sozialwohnungen. Problem: Die Bauüberhänge sind seit 2015 um 50% auf 780.000 gestiegen. Wir werden mit der Bauwirtschaft die Bremsen lösen.@spdbt"
S,"Gute Aktion auch in Ochtrup: Die Ratsfraktionen haben geschlossen zum öffentlichen Protest gegen die sog. Montagsspaziergänge aufgerufen, ist auch in weiteren Gemeinden nötig.  @SLahrkamp"
S,"#Energiekostenzuschuss für #Wohngeldempfänger kommt
wie im Koa-vertrag vereinbart: 135 Euro bei Ein-, 175 Euro bei Zwei-Personen Haushalten für die lfde. Heizperiode.  Ca. 710.000 Haush. profitieren von den 130 Mio. €, wenn im BT beschlossen wird. Konkret. Gut! #BMWSB #spdbt"
S,RT @WikiParliaments: @BernhardDaldrup nimmt als #MdB der @spdbt an der #Bundesversammlung zur Wahl des #Bundespräsident im Februar in #Berl…
S,"Nach Erhöhung des Wohngeldes (regelmäßige, zweijährige Dynamisierung) zum Jahreswechsel, folgt bald der Heizkostenzuschuss für Wohngeldempfänger wg. gestiegener Energiepreise,  wie im Koa-Vertrag verabredet.
Gute Entscheidung, zeitnahe Umsetzung! @klara_geywitz  @BMWSB @spdbt"
S,RT @BMWSB_Bund: Erstes Bauprojekt abgeschlossen: Wir haben einen Twitter-Kanal. Jetzt heißt es #weiterbauen! #BMWSB https://t.co/25kwBL6n3R
S,"RT @Kaiser_SPD: Als Mitglied des Ausschusses für Wohnen, Stadtentwicklung und Bauwesen freue ich mich, nun auch hier Neues vom neuen #BMWSB…"
S,https://t.co/lVI3UJ6vs5
S,RT @carstensieling: So einfach kann Wahrheit sein.
S,"#Mindestlohn nicht selbstverständlich: 818 Fälle von Mindestlohnbetrug auf Baustellen, 4 Mio.€ Bußgeld gegen Baubetriebe 2021 (Nov.), insg. 3000 Ermittlungsverfahren wg. Mindestlohnverstößen 2021. Wenn der Mindestlohn erhöht wird, müssen die Kontrollen verstärkt werden. @spdbt"
S,RT @KatjaMast: 30 Millionen #Booster-Impfungen hatte @OlafScholz als Ziel bis Jahresende ausgegeben. Das ist geschafft. Ein wichtiger Schri…
S,"Vor Weihnachten hat auch die FDP erklärt, Frank Walter Steinmeier wiederzuwählen. Gut so. Ein exzellenter Bundespräsident, der die richtigen Worte als Staatsoberhaupt findet.  Wüsts NRW-CDU-Vorstoß für eine Frau ein Ablenkungsmanöver zur eigenen Profilierung; mehr nicht.#Spdbt"
S,"RT @spdbt: Ganz cool: Wir haben vor Jahresende die 200.000 Follower:innen auf Twitter vollgemacht.

Noch viel cooler: Wir schaffen bis Jahr…"
S,"Danke! Gestern (Fraktion) einstimmig zum Sprecher für Wohnen, Stadtentwicklung, Bauwesen, Kommunen gewählt. 
Mit neuem Ministerium u.starker Fraktion für mehr bezahlbaren Wohnraum, Klimaschutz in Gebäuden, bezahlbare Mieten, lebenswerte Städte u. starke Kommunen. Spannend. #Spdbt"
S,"RT @spdbt: Die Fackelzüge vor Häusern von Entscheidungsträger:innen sind eine Schande für die Demokratie, wird Rolf #Mützenich deutlich. ""U…"
S,"Zukunft des Fortschritts? Konkrete Antworten von Olaf Scholz in der Regierungserklärung: Vom Jahrzehnt der Investitionen über den Klimaschutz, einer offenen Gesellschaftspolitik, gegen Rechts bis zur Überwindung der Pandemie. Ein gutes  Programm für Deutschland. #spdbt"
S,"Wortbruch?
Wenn im demokratischen Staat PolitikerInnen ihre Meinung wg.neuer Virusvarianten, rasant steigender Inzidenzen, voller Intensivstationen öffentlich ändern, ist das „Wortbruch“ oder sinnvoller Ausdruck politischer Kultur? Stattdessen lieber am Wortbruch ergötzen?  Nein!"
S,"Glückwunsch Lars und Saskia! Die SPD hat zwei neue Vorsitzende, die für Erneuerung und Zusammenhalt stehen. Gut so! #spdbt"
S,"98,8% Zustimmung: Großartig! https://t.co/lnFpyH2YlZ"
S,"Tja, Friedrich Merz hält „die schlechte Lesbarkeit“ für eine der drei größten Schwachstellen des Koalitionsvertrages (WN). Das beginnt oft oberhalb des 60. Lebensjahres, liegt aber nicht am Vertrag. 😂"
S,"Die kommunalen Spitzenverbände stehen dem Koa-Vertrag sehr positiv gegenüber, erwarten eine auskömmliche Finanzierung und Beteiligung bei der Umsetzung. Es waren gute Gespräche mit ihren Vertretern, die gezeigt haben: die SPD steht zu den Kommunen. @staedtetag @spdde @Bundes_SGK"
S,@aniesmann Gratuliere!!Gesundheit und viel Glück!🍀
S,Good News trotz Corona: 238 Innenstädte und Ortskerne werden vom Bund gefördert. Das Programm um das Zehnfache auf 250 Mio. Euro erhöht. Jetzt breite Förderung für Kommunen aller Größenklassen bundesweit. Dank Olaf Scholz &amp; SPD. @handelsverband @spdde https://t.co/NQK5SUm2vb
S,"@jreschke @c_lindner Bin ja für Debatte und Verantwortungsregress, aber „die Politik“ hilft so wenig wie „die Gesellschaft“, etc. und verdeckt mehr als sie zu Tage fördert."
S,"„Wie bewerten Sie die Politik in Deutschland? Hat die Politik nicht vollständig versagt?“
Ja, Effizienz u.Tempo pol. Entscheidungen zur Pandemie kann man kritisieren. Das Selbstbewusstsein mancher Kommentatoren (leider auch der öff.-rechtl.) kann auch anstrengend sein..."
S,"Die Rede zu Maßnahmen gegen steigende Heizkosten (Antrag  „Die Linke“) findet Ihr auf meinem Youtube-Kanal und auf meiner Homepage! Freue mich auf Euer Feedback.

https://t.co/kmCJXEE3fU"
S,"(dpa) - Angesichts der hohen Energiekosten 
haben Politiker der möglichen neuen Ampel-Koalition Entlastungen
angekündigt. Der SPD-Politiker B. Daldrup sagte am Do.
im Bundestag, man werde für die jetzige Heizperiode im Interesse der Menschen eine adäquate Lösung finden.1/2"
S,"RT @Karl_Lauterbach: Jetzt brauchen wir den Mut, sofort überall, ausser Grundversorgung, 2G zu machen und zu kontrollieren. Wer sich nicht…"
S,RT @spd_fraktion_nw: 75 Jahre #NRW. Das heißt auch: 75 Jahre @Landtag_NRW. Seit der ersten Stunde sind wir als #SPD-Fraktion mit dabei. Heu…
S,RT @OlafScholz: Heute jährt sich das Auffliegen des rechtsextremen #NSU zum 10. Mal. Die Opfer und Angehörigen dieses Terrors haben unendli…
S,"RT @spdbt: .@baerbelbas ist die zweite Sozialdemokratin und die dritte Frau im Amt der Bundestagspräsidentin. ""Das macht uns stolz"", sagt R…"
S,"Bei steigenden Inzidenzen und belegten Intensivbetten vor allem durch Ungeimpfte fehlt mir das Verständnis für die Haltung von Joshua Kimmich und die Nonchalance, mit dir die Bundesligachefs, vor allem bei Bayern reagieren. 2 oder 3 G auf den Rängen und auf dem Platz nichts?"
S,RT @SvenjaSchulze68: Der beherzte Ausbau von Wind- und Solaranlagen ist daher auch der beste Schutz vor dem Auf und Ab an den fossilen Welt…
S,RT @BMF_Bund: Ein ganz besonderer Moment. Wir werden das Rennen um immer geringere #Unternehmensteuern beenden und erhebliche Mehreinnahmen…
S,RT @juergencosse: Kanzlerformat.
S,"Zur Arbeit bereit! 
Erfreut über die Entscheidung zur Aufnahme konkreter Sondierungen zwischen SPD, FDP und Grünen im Bund. Perspektiven für das Münsterland diskutiert. SPD-Abgeordnete im #Münsterland. @SarahLahrkamp @NadineHeselhaus @juergencosse @SvenjaSchulze68 https://t.co/3wybQE1m30"
S,RT @lwlspd: Absolut berechtigte Programmänderung: @BernhardDaldrup spricht als Mitglied der @spdbt frisch und selbstbewusst zu den ersten T…
S,Herzlichen Glückwunsch an Rolf Mützenich zu diesem großartigen Vertrauensbeweis bei der Wahl zum Vorsitzenden der größten Bundestagsfraktion #spdbt https://t.co/AdSgBmyzqP
S,Starke Truppe! Die SPD Abgeordneten aus dem Münsterland! #SozialePolitikfuerdich https://t.co/atSALwlzp5
S,"RT @v_olberg: Die #SPD im #Münsterland ist künftig mit 5 Abgeordneten im Bundestag vertreten. @SvenjaSchulze68, @NHeselhaus, @SLahrkamp, @B…"
S,RT @ZarembaMarco: Heute starker Auftritt und volles Haus auf der Stubengasse in #Münster! @OlafScholz ❤️ #ScholzPacktDasAn #spd #SozialePol…
S,"RT @v_olberg: Danke, @OlafScholz, @SvenjaSchulze68, @SLahrkamp, @NHeselhaus, @Joh_Waldmann, @juergencosse und @BernhardDaldrup für eine tol…"
S,"RT @v_olberg: Morgen begrüßen wir @OlafScholz auf der Stubengasse. Los geht es um 11 Uhr. Mit dabei: @SvenjaSchulze68, @SLahrkamp, @NHeselh…"
S,"Olaf Scholz zu Aufbau, Stärkung u. Schlagkraft der FIU; gut; das mag die Opposition (incl. CDU/CSU) nicht. Sie will im Wahlkampf nicht über Geldwäschebekämpfung reden, sondern den Eindruck, die Staatsanwaltschaft ermittle gegen das BMF und landet in der Sackgasse.Kein Wunder."
S,"„Laschet labert“, einmal mehr beim CO2 Preis, wo er erneut nicht Farbe bekennt: Mieterinnen und Mieter also aufgepasst! Auf CDU/CSU könnt ihr nicht zählen. #Triell"
S,"Die Nachbetrachtung bei Anne Will zeigt einmal mehr Überforderung: Spahn bekommt ein Forum, dass er nicht verdient. Ausgerechnet Spahn lässt sich über Regierungskompetenz aus. Er hat (nicht nur) mit seinen Maskenbeschaffungen genug zu tun…#Triell"
S,"Laschet labert; wer war überzeugend, wer war kompetent: Olaf Scholz  #Triell https://t.co/7vq4MZiH5c"
S,"Thema Rente: Olaf konkret, nachvollziehbar, begründet. Baerbock auch, aber nichts zum Rentenniveau und Beiträge; Laschet labert: kein Vorschlag, Perspektive: Unsicherheit.#Triell"
S,Die rot-grüne Landesregierung in NRW hat 2017 in einem (!) Jahr mehr Windenergie genehmigt als schwarz gelb in den drei Jahren danach. Schwarz-gelb hat in NRW verhindert! Laschet vorneweg #Triell
S,"RT @NowaboFM: Unglaublich: #Laschet kündigt an, die Finanzpolizei #FIU vom #Zoll in das #BKA zu verlagern. Nicht vergessen: Es war #Schäubl…"
S,"RT @JonOfUs: Masken werden übrigens günstiger, wenn nicht die halbe CDU noch daran mitverdienen will, Armin
#Triell"
S,"Beim Thema Maskenbeschaffung und -finanzierung hat Herr Laschet offenbar vergessen, dass da noch einige andere Geschäfte gemacht haben…dieser Redliche…"
S,"Wenn Laschet sagt, er sei in die Politik gegangen, um redlich zu argumentieren, ist das der laufende Beweis für‘s Gegenteil."
S,"RT @CanselK: Bei #Wirecard haben #CDU und #CSU -Politiker bei Kanzlerin #Merkel lobbyiert: #Guttenberg, #Fritsche, #OlevonBeust, #Kindler!…"
S,"Olaf Scholz bedankt sich bei der Kanzlerin, statt sie zu beschimpfen: souverän. 
Und wer bei einem Bonmot nicht lachen kann, schafft’s nicht, weil ihm die Umfragen nichts zu lachen geben: Touche’! (Lasche‘t) @spdbt  @aniesmann @CanselK @karstenkochwaf"
S,"Ziemliche peinliche Merkel Rede: ihre letzte, sicher eine der Schlechteren im Deutschen Bundestag, die Not der CDU muss groß sein. @spdbt @karstenkochwaf @RadioWAF"
S,"Corona-Krise ist nicht vorbei, aber #Arbeitsmarkt auf gutem Weg: Zahl der
Arbeitslosen August bei rd 2,58 Mio., um 377 000 niedriger als im Vorjahr, 200000 mehr offene Stellen, #Kurzarbeiterzahl sinkt, #Ausbildungsmarkt entspannter. HubiHeil und #OlafScholz haben geholfen.Gut so!"
S,"Laschet schafft‘s auch bei Koa-Frage nicht, Olaf Scholz in die Defensive zu bringen, aber er selbst ist dauerhaft sichtbar unter Stress und Nervosität."
S,"So,so, Gendern ist jetzt auch ne freiwillige Aufgabe für Anna-Lena. Nichts dagegen, aber war das immer so?"
S,"„Tja Herr Laschet, da haben Sie sich verheddert, das können sie jetzt mal zugeben“, Olaf Scholz, gut so."
S,@demdudeseintwit @OlafScholz Wie groß sind Sie denn?😉
S,"Wenn Laschet über Steuern redet, ist das ein latenter Inkompetenzbeweis"
S,Anna-Lena Baerbock ist leider auch nur beim Sprechzettel und Laschet   bleibt Laschet: nichts Konkretes aber aufgeregtes Gezeter
S,RT @W_Schmidt_: Gute Nachrichten. Wir bekommen sie alle! #CumEx https://t.co/gO4iio10ze @sternde
S,"RT @NowaboFM: Gestern (28.8.) bei Bernhard #Daldrup in #Warendorf: Großes Interesse, beste Stimmung. „Veränderung kommt so oder so, aber da…"
S,@NowaboFM @spdbt Danke für deinen Besuch! War super! Von wegen #verstecktour : offenes Visier!
S,"RT @NowaboFM: Übrigens: @BernhardDaldrup ist als MdB und kommunalpolitischer Sprecher der @spdbt einer, der die Interessen aller Städte und…"
S,"Die Verantwortung  der #Flutkatastrophe dem #Wetterdienst zuzuschieben: unglaublich. #WDR heute: 
„In den Zeiten der Flutkatastrophe habe von der Landesregierung niemand angerufen, so der Wetterdienst …wegen der Behauptung der LR, dass es keine aktuellen Daten gegeben habe.“"
S,RT @ThomasHitschler: Bemerkenswert: @ArminLaschet hält kurz ne Rede und verlässt dann den #Bundestag . Scheint für ihn nur ein weiterer Wah…
S,"Ich glaube, dass ein Wiederaufbaufond wg. der Flutkatastrophe 30 Mrd. € haben kann. OK. Angesichts dessen  u.  400 Mrd.€ Corona-Schulden  Steuersenkungen für die Reicheren anzukündigen a la Union, verliert jede Glaubwürdigkeit. Wer glaubt  diese Steuermärchen noch?"
S,RT @thomaskutschaty: Besuch beim #THWWarendorf mit @WatermannKrass und @BernhardDaldrup. Die Einsatzkräfte aus #Warendorf haben in Flutgebi…
S,"@SvenjaSchulze68 War ein guter Termin, KleingärtnerInnen, BI’s, auch die Landwirte waren konstruktiv dabei."
S,RT @SvenjaSchulze68: Kleingärten leisten einen wichtigen Beitrag zum #Insektenschutz. Zusammen mit @BernhardDaldrup habe ich mir ein Bild v…
G,"Es ist so wichtig, die Rolle von Frauen in Krisen-und Konfliktregionen dieser Welt und die Bedeutung einer feministischen Außenpolitik zu betonen. Danke @ABaerbock https://t.co/m2Nv4aqlBw"
G,Kinder brauchen Schutz. Danke @UNICEFgermany #StandWithUkraine🇺🇦 https://t.co/jf8rzcCuou
G,"Heute mal für ein paar Stunden raus, ins Furlbachtal bei uns in Ostwestfalen. Einfach schön. https://t.co/lKa3TMGzjw"
G,"Appell, Energie zu sparen. #Habeck  https://t.co/OQxFa9nbaR"
G,"@nouripour Frage mich, wie es wohl @nouripour und @KonstantinNotz gerade geht? #BarcaEintracht"
G,"@KonstantinNotz Frage mich gerade, wie es @KonstantinNotz und @nouripour wohl geht #BarcaEintracht"
G,Niger - Landwirtschaftsprojekt in Quallam - Frauen @ABaerbock https://t.co/I9A83vyD1x
G,"@Martin_Debes Im Finanzausschuss des Bundestages war ich auch mal und zwar mit @lisapaus &amp; @AntjeTillmann und wir haben immer, bei aller Unterschiedlichkeit und Differenz in der Sache, sehr gut zusammengearbeitet und uns geschätzt. So geht’s auch."
G,"Mit Haltung, Mut und Klarheit und mit Emphatie und Interesse für Menschen und ihre jeweilige Lebenssituation, unsere Außenministerin @ABaerbock https://t.co/zQGFZHrMDW"
G,"Besorgniserregend. Aus Hass,Hetze u. Drohung im Netz werden offensichtlich konkrete Anschlagpläne. Die Gefahren, die von organisierten rechtsextremen Telegram-Gruppen ausgehen sind extrem. Lieber ⁦@Karl_Lauterbach⁩, Dir Solidarität &amp; Unterstützung!  https://t.co/RwhiDBxRgn"
G,"Wir freuen uns sehr, dass mit @lisapaus eine leidenschaftliche, engagierte Kämpferin für Gleichstellung, Gerechtigkeit und sozialen Zusammenhalt unser grünes Regierungsteam verstärken wird. https://t.co/d8Zq6hg2kV"
G,"Alles Gute für anstehende Herausforderungen und auf weitere gute Zusammenarbeit, liebe ⁦@lisapaus⁩ https://t.co/rRAX1NOtmE"
G,"RT @Die_Gruenen: .@Ricarda_Lang und @Nouripour stellen unsere designierte Familienministerin @lisapaus vor: ""Lisa ist eine überzeugte Kämpf…"
G,Die Grausamkeit des Angriffskriegs von #Putin zeigt sich auch hier: Immer mehr Fälle von sexueller Gewalt gegen ukrainische Frauen bekannt. Die UN-Frauenrechtsorganisation fordert eine unabhängige Untersuchung. #StandWithUkraine🇺🇦 https://t.co/tC4FmtdMO1
G,RT @UNICEFgermany: #Ukraine: Fast zwei Drittel der Kinder mussten wegen des Krieges ihr Zuhause verlassen - in nur 6 Wochen. Innerhalb des…
G,"Die Vereinten Nationen fordern,die zunehmenden Berichte über Vergewaltigungen und sexuelle Gewalt gegen ukrainische Frauen und Kinder während der russischen Invasion des Landes unabhängig zu untersuchen.Für diese Kriegsverbrechen trägt #Putin Verantwortung https://t.co/jZmBxHS3w1"
G,"Kinder brauchen Schutz, Kinder haben Rechte. @UNICEFgermany #StandWithUkraine 🇺🇦 https://t.co/QchMS6bbW1"
G,Sonderzug für Flüchtlinge aus der #Ukraine - danke für ihre Arbeit! #StandWithUkraine🇺🇦 https://t.co/yI0w7uDI8E
G,Danke @UNICEFgermany #StandWithUkraine 🇺🇦 https://t.co/DZ5esgjT0G
G,"Die furchtbaren Folgen dieses Angriffskriegs von #Putin und seiner Armee machen sich auch am Schicksal der Kinder in der #Ukraine fest. Inzwischen mussten 4,8 Mio der 7,5 Mio Kinder ihr Zuhause verlassen. Sie sind Opfer von Krieg, Gewalt und Zerstörung. 🇺🇦 https://t.co/EFJhCpfyBP"
G,"Wir wissen, sie hat als Bundesfamilienministerin viele richtungsweisende Projekte angestoßen und vorangebracht. Wir danken #AnneSpiegel für ihre wertvolle Arbeit und für diese verantwortungsvolle Entscheidung. @katdro https://t.co/w3AGWeA2ZO"
G,"#AnneSpiegel hat nun erklärt, die Verantwortung zu übernehmen und ihr Amt zur Verfügung zu stellen.  Dieser Schritt ist menschlich schwer. Ihr gebührt dafür großer Respekt, Dank und unsere Anerkennung für ihre politische Arbeit. @katdro"
G,"#AnneSpiegel hat in einem sehr persönlichen &amp; bewegenden Statement deutlich gemacht,mit welcher großen Verantwortung &amp; Herausforderung Amt,Politik &amp; Familie in Einklang zu bringen sind. Diese Offenheit ging uns allen sehr nahe.Sie hat Fehler eingestanden u.sich dafür entschuldigt"
G,"Zukunft der Landwirtschaft, Ernährung und Naturschutz nicht gegeneinander ausspielen. https://t.co/PxEz0xB209"
G,"Zukunft der #Landwirtschaft, Ernährung und Naturschutz gehen nur miteinander. Gut, dass das gelungen ist lieber, @cem_oezdemir https://t.co/MJYW8CvSqV"
G,Erzwungene Schließung der Stiftungen und anderer Organisationen sind zu verurteilen. Ein weiterer Schlag des Kremls gegen Bürgerrechte in Russland. https://t.co/NvQfLMNUe4
G,"RT @tagesschau: Verbot internationaler Organisationen: ""Russlands wahres Gesicht"" https://t.co/qaS5GsAkob #Russland #Stiftungen #Ukraine"
G,"Für ihr Eintreten für Demokratie, Freiheit und Menschenrechte werden jetzt auch @boell_stiftung u.die anderen politischen Stiftungen und Organisationen vom Kreml sanktioniert. Sie sind und bleiben Anlaufpunkt für die russische Zivilgesellschaft und bedürfen unserer Unterstützung."
G,"#Putin fürchtet Organisationen und Stiftungen, weil sie Orte für Austausch schaffen, Menschenrechtsverstöße anprangern, Fakten und Wahrheit hinter der Propagandafassade des Kreml ans Licht befördern und zivilgesellschaftliches Engagement unterstützen. @boell_stiftung"
G,Nach dem Verbot der russischen Menschenrechtsorganisation #Memorial und schärferen Strafgesetzen gegen die eigene Zivilgesellschaft und Jounalist*innen ist dies ein weiterer trauriger Höhepunkt in #Putin’s Kampf gegen Bürger- und Menschenrechte in Russland. @boell_stiftung
G,Die Schließung von NGOs und Stiftungen sind ein weiterer Schlag gegen Bürgerrechte in Russland. Wir verurteilen diese erzwungene Schließung von Organisationen und politischen Stiftungen durch den Kreml. @boell_stiftung
G,"Über das Entsetzen des grausamen Angriffskriegs von Putin, den Schmerz, die Zerstörung, das Leid und die Verzweiflung der Menschen in der #Ukraine. Notizen aus #Lwiw, unter dem Eindruck des Mordens in #Butscha von ⁦@C_Emcke⁩ #StandWithUkraine🇺🇦 https://t.co/SZrosh0Vqf"
G,"Feuerwehr hilft mit Löschfahrzeugen für Kiew. Danke ⁦#Bielefeld und den Feuerwehren in Straelen, Melle, Dülmen, Senden und anderswo. #StandWithUkraine 🇺🇦 https://t.co/UmSeQgWPEM"
G,Putin’s Krieg auf die Ukraine ist grausam. Ein brutaler Bruch des Völkerrechts #Kramatorsk #StandWithUkraine 🇺🇦https://t.co/CKSbIQxQYc
G,Danke @RenateKuenast https://t.co/unqdTEJ2zZ
G,"Hass ist keine Meinung. Danke Dir, liebe @RenateKuenast für deinen klaren Standpunkt, dein Engagement und deine Hartnäckigkeit. @HateAid https://t.co/mwFaYsntap"
G,"So wichtig für geflüchtete Menschen, die Kommunen und Engagierte vor Ort. Zugang zum Arbeitsmarkt, zu Unterstützung und zu Krankenversicherung gesichert.  Ankommen &amp; Unterstützung für geflüchtete Menschen aus der #Ukraine werden damit erleichtert."
G,Ein wichtiger Schritt bei der Aufnahme geflüchteter Menschen aus der #Ukraine und der Unterstützung der Kommunen bei der Integration. Bund &amp; Länder gehen voran. Der Wechsel in die Grundsicherung ist vereinbart. Das ist gut für die geflüchteten Menschen &amp; entlastet die Behörden.
G,Und das im Gruppenverfahren zur Einführung einer #Impfpflicht https://t.co/84rh6OImdM
G,"Weiß eigentlich irgendwer, wie @_FriedrichMerz sich in der Sache zur Einführung einer #Impfpflicht positioniert?"
G,"Erst über die Ministerpräsidenten von CDU/CSU den Bundestag auffordern eine Impfpflicht einzuführen und dann aber einen überparteilichen Kompromiss aus parteitaktischen Gründen einfach abzulehnen, zeigt kein verantwortliches Handeln, Herr @_FriedrichMerz. #Impfpflicht"
G,"RT @GrueneBundestag: Heute diskutiert und entscheidet der Bundestag über die Einführung einer #Impfpflicht.

Hier könnte ihr die Debatte li…"
G,"RT @phoenix_de: ""Hinter diesem Verbrechen gegen die Menschlichkeit steht #Putin und steht seine Armee"" - @brihasselmann, Fraktionschefin vo…"
G,"Die Bilder aus Butscha, die uns seit Tagen erreichen, sind schrecklich und grausam. Hinter diesen Verbrechen gegen die Menschlichkeit stehen Putin und seine Armee. Er und seine Gefolgsleute werden sich vor dem Internationalen Strafgerichtshof verantworten müssen. https://t.co/BCa7jYNKk2"
G,"RT @GrueneBundestag: Der Druck auf Putin und sein System muss dringend erhöht werden.

@BriHasselmann zu den Sanktionen in ihrer Rede im Bu…"
G,"RT @GrueneBundestag: Die Morde, Zerstörung &amp; Gräueltaten zeigen auf furchtbare Weise, mit welcher unfassbaren Brutalität der russische Präs…"
G,"Erst über die Ministerpräsidenten von CDU/CSU den Bundestag auffordern eine Impfpflicht einzuführen und dann aber einen überparteilichen Kompromiss aus parteitaktischen Gründen einfach abzulehnen, zeigt kein verantwortliches Handeln."
G,"Noch am 17.02.22 haben uns die Ministerpräsidenten einstimmig aufgefordert eine allgemeine Impfpflicht einzuführen. Auch die unionsgeführten Länder. Von Friedrich Merz erwarte ich, dass er ein solches Verfahren nicht torpediert, sondern sich konstruktiv einbringt."
G,"Die Befürworter*innen einer #Impfpflicht mit 18 und 50 haben sich gestern auf einen Kompromiss verständigt. Am Donnerstag können die Abgeordneten im #Bundestag darüber entscheiden, ob sie im Sinne einer vorausschauenden Pandemiebekämpfung diesem Vorschlag zustimmen."
G,"Einfach immer nur ""Nein"" zu sagen, ist keine verantwortungsvolle Politik. 
Aber es ist auch nicht jeder für überparteiliche Aufgaben gemacht. #Impfpflicht
https://t.co/468ZpisgpH"
G,Es gibt so viele grausame Berichte und Satellitenaufnahmen der Gräueltaten von #Butscha. Trotzdem versucht der Kreml mit seiner Propaganda von seiner Verantwortung für die Kriegsverbrechen abzulenken. Putin und sein System werden sich verantworten müssen. https://t.co/wzBztaaIaf
G,So wichtig für #Moldau #StandWithUkraine🇺🇦 https://t.co/Qbt5r3MZJA
G,RT @ZDFheute: Neue Satellitenbilder: Leichen lagen wohl seit Wochen in Butscha https://t.co/IpFtdeYOsb
G,"RT @ABaerbock: Wir werden die bestehenden #Sanktionen gegen #Russland weiter verschärfen, unsere Unterstützung der ukrainischen Streitkräft…"
